id,rmse
1787,24.221324920654297
2083,12.797666549682617
1167,7.5326128005981445
2004,3.83611798286438
1763,12.052931785583496
2880,22.996963500976562
1797,20.213848114013672
3409,16.239816665649414
640,12.558608055114746
2596,28.30200958251953
738,15.212212562561035
510,26.93413543701172
931,25.953466415405273
1120,8.907073020935059
3207,19.077247619628906
1191,7.795497894287109
94,10.947436332702637
2591,30.08984375
698,13.762435913085938
790,16.950660705566406
213,13.479316711425781
2096,13.056523323059082
1154,7.976860523223877
1545,33.02138900756836
3230,37.4747200012207
2653,11.039545059204102
2305,15.718070983886719
2339,17.91891860961914
2171,21.723745346069336
1968,14.455565452575684
2279,33.51828384399414
1891,16.061115264892578
3280,32.90182876586914
2115,10.332585334777832
2692,11.232431411743164
3243,32.18070602416992
2908,28.510652542114258
2928,18.888206481933594
2081,14.857712745666504
2817,32.37079620361328
1131,13.70834732055664
2167,18.79488182067871
562,11.188535690307617
2098,30.953264236450195
3228,21.42477035522461
1449,11.185221672058105
1397,27.285627365112305
293,9.853461265563965
2271,27.727195739746094
1194,19.282398223876953
2964,29.35138702392578
3152,24.168514251708984
2983,21.804258346557617
3210,40.63565444946289
2079,12.418900489807129
26,9.715938568115234
1437,32.07506561279297
3322,34.500877380371094
77,20.432117462158203
3402,30.254901885986328
564,14.50854778289795
2119,29.148378372192383
2525,32.08393478393555
1973,23.85400390625
1075,28.46903419494629
828,21.337575912475586
2583,14.881136894226074
6,21.043102264404297
112,13.080699920654297
3059,15.78590202331543
2157,13.121145248413086
2544,38.1827278137207
888,29.914804458618164
1381,30.82473373413086
2926,9.364461898803711
1070,8.112129211425781
2085,9.48234748840332
885,23.444908142089844
1339,21.910640716552734
1727,8.270544052124023
2519,17.863906860351562
902,33.39425277709961
1355,32.88628005981445
2786,12.880170822143555
911,16.120439529418945
2839,30.78017807006836
51,17.013460159301758
2820,27.548070907592773
690,12.558774948120117
861,12.588695526123047
2652,15.116722106933594
1676,12.773505210876465
1488,12.089875221252441
79,32.206966400146484
1043,12.156078338623047
805,20.03133201599121
1537,29.50785255432129
609,15.09831428527832
987,9.403849601745605
1989,29.4669246673584
1291,13.943090438842773
3096,14.329294204711914
3073,10.421886444091797
1415,8.002086639404297
1821,9.919942855834961
3266,14.806324005126953
3466,11.655685424804688
507,35.79954147338867
2877,34.474727630615234
206,46.313255310058594
1578,11.680499076843262
18,10.229193687438965
1000,15.6812105178833
104,12.774598121643066
794,29.866586685180664
487,11.62633991241455
443,13.736084938049316
417,27.783628463745117
1949,33.51482391357422
957,33.65253829956055
2118,37.511775970458984
1361,34.14424133300781
2577,33.19871139526367
2246,12.330787658691406
477,18.339921951293945
2673,16.970182418823242
1880,32.61493682861328
28,12.126215934753418
3136,14.550758361816406
2968,31.815134048461914
1873,9.628405570983887
55,13.96547794342041
581,9.486001968383789
1830,6.973119735717773
579,11.719928741455078
2944,13.932271957397461
1798,29.394136428833008
1152,14.082143783569336
727,39.91381072998047
2304,12.701305389404297
773,22.935375213623047
985,18.6140079498291
2800,13.031891822814941
3245,32.10158157348633
847,25.84895896911621
1112,33.79129409790039
1678,13.92020034790039
3420,13.87497615814209
1974,13.538911819458008
1029,18.032459259033203
2507,23.964889526367188
138,14.172866821289062
1366,14.219484329223633
1170,30.027240753173828
823,33.39168930053711
2803,12.271976470947266
1987,10.69511890411377
1223,31.438684463500977
2545,27.683212280273438
2446,13.582913398742676
1136,13.466086387634277
1993,35.5123405456543
3165,18.796062469482422
1655,12.836116790771484
1622,28.572811126708984
1487,22.490901947021484
2267,17.857585906982422
1020,14.412128448486328
895,15.843228340148926
1017,18.818876266479492
710,32.65636444091797
2822,20.093563079833984
1304,13.519914627075195
1306,18.244016647338867
1359,11.653279304504395
1453,32.80692672729492
338,31.201066970825195
280,6.150964736938477
2374,22.777626037597656
801,15.063292503356934
920,16.379638671875
1209,33.439353942871094
2289,22.711835861206055
3448,18.492366790771484
474,13.67812728881836
182,32.54132080078125
193,30.1152286529541
1040,37.083770751953125
346,32.33869934082031
1074,14.28013801574707
2559,22.324892044067383
2019,10.871122360229492
2470,18.656124114990234
2433,14.430900573730469
2131,10.111125946044922
74,30.526742935180664
774,21.571115493774414
2784,14.277326583862305
2138,13.972818374633789
2859,15.458998680114746
3300,9.757802963256836
1445,12.402217864990234
3331,31.762502670288086
765,12.870680809020996
2378,28.44491958618164
1985,28.81130027770996
1875,10.1274995803833
1802,9.808687210083008
1934,23.79063606262207
604,13.05898380279541
509,17.721715927124023
1060,23.332733154296875
327,25.29522705078125
2140,32.737998962402344
1309,20.857589721679688
1168,31.588876724243164
405,16.06336784362793
2029,13.45866870880127
3385,9.21210765838623
3116,14.362170219421387
1704,14.3178071975708
2176,28.9468936920166
397,8.586921691894531
2467,33.10947036743164
2159,13.333884239196777
1413,11.776747703552246
1746,8.274979591369629
1595,32.41341781616211
3315,27.997234344482422
2196,12.020788192749023
368,15.943998336791992
930,22.686323165893555
1542,16.38612937927246
471,11.444647789001465
566,31.454500198364258
513,30.860105514526367
1658,8.786535263061523
1319,13.931340217590332
110,15.25422477722168
2217,13.586897850036621
2527,32.32209396362305
1365,10.117162704467773
1091,9.698746681213379
3155,33.745059967041016
364,12.312207221984863
2835,13.151808738708496
2872,10.5364351272583
2082,10.111937522888184
2721,19.61851692199707
3225,24.89704132080078
2111,16.388519287109375
2805,10.031951904296875
344,33.56315231323242
2932,30.080659866333008
2764,13.642763137817383
2728,9.422810554504395
313,12.596502304077148
2813,32.02899932861328
624,12.739028930664062
2139,17.39056396484375
2982,13.95141887664795
2132,33.4152717590332
2840,32.48447799682617
263,12.60322093963623
1610,33.738277435302734
700,34.17550277709961
2389,20.214797973632812
691,20.296405792236328
1501,28.95140838623047
3389,31.458101272583008
3288,20.672792434692383
217,12.048043251037598
1795,22.74216651916504
2434,32.99213790893555
692,7.694036960601807
2875,9.360578536987305
598,10.452126502990723
2709,37.362770080566406
1471,28.935562133789062
1526,13.466194152832031
2649,9.644618034362793
776,24.782615661621094
1230,32.600772857666016
46,33.23662185668945
1302,24.678857803344727
3390,10.519628524780273
1053,30.582653045654297
1396,11.901469230651855
2909,15.214510917663574
1233,32.12567138671875
2504,33.0827751159668
476,10.334489822387695
2693,34.83609390258789
754,33.16069412231445
2324,16.322629928588867
2727,13.718182563781738
424,13.738932609558105
47,28.59786033630371
2804,12.645794868469238
3323,10.301068305969238
491,15.4976806640625
2192,8.01964282989502
1908,40.6090202331543
1878,27.981666564941406
3378,33.69572448730469
3302,28.53176498413086
2678,33.64302062988281
3137,33.590267181396484
3270,32.94892120361328
152,33.06342697143555
913,16.228355407714844
769,8.38757038116455
2582,37.644866943359375
2523,9.521011352539062
452,18.74087142944336
1675,12.846169471740723
2851,29.973491668701172
1825,28.194272994995117
1193,11.063437461853027
2747,13.918400764465332
1149,11.294378280639648
3458,33.36024475097656
766,25.273475646972656
2950,32.14646530151367
839,24.799068450927734
3301,25.487812042236328
1910,31.67830467224121
489,16.103219985961914
251,31.78053855895996
3203,7.9788737297058105
214,30.78017807006836
1951,14.24601936340332
386,14.171016693115234
3099,22.838441848754883
204,8.6781005859375
1820,13.927390098571777
2225,14.518749237060547
1510,13.493879318237305
2601,13.4851713180542
2191,17.75272560119629
3045,13.719279289245605
3095,10.127799987792969
1098,34.91995620727539
660,13.979537963867188
341,29.744861602783203
315,8.551738739013672
2487,30.781909942626953
265,26.40955352783203
3167,8.148056030273438
165,33.837249755859375
1634,32.493370056152344
1696,8.301405906677246
2177,29.947851181030273
3135,34.7288818359375
497,17.40764808654785
2100,11.067268371582031
3287,8.210588455200195
1282,32.9349479675293
2166,29.68461036682129
3376,25.040626525878906
3209,32.746856689453125
3043,11.553962707519531
995,19.83566665649414
247,29.206581115722656
3464,32.78858184814453
36,12.728102684020996
3359,28.03385353088379
2729,10.145889282226562
2481,12.92039680480957
334,21.569339752197266
1002,31.853530883789062
1206,12.243103981018066
3138,43.81572723388672
3220,19.14307975769043
2333,9.995797157287598
3082,29.733240127563477
1071,28.302490234375
369,10.552849769592285
3336,7.03372859954834
3278,14.427940368652344
2743,19.268966674804688
693,34.72283935546875
71,33.31833267211914
2796,10.721312522888184
1637,14.521681785583496
1428,7.882413864135742
384,18.16252899169922
2353,13.213233947753906
1395,24.05998992919922
454,10.215906143188477
1691,23.764789581298828
2798,33.2172966003418
240,20.599729537963867
841,14.574158668518066
2186,32.86114501953125
444,33.21015167236328
2026,10.23643970489502
1892,22.813867568969727
1695,31.052846908569336
3394,31.84542465209961
3021,11.815003395080566
2342,6.685618877410889
3149,31.481712341308594
807,28.74018096923828
2084,33.0101203918457
3375,11.872932434082031
2058,34.55886459350586
786,8.156108856201172
771,33.04315948486328
549,9.04457950592041
2484,16.034130096435547
3468,10.940706253051758
662,10.417678833007812
2836,26.504150390625
933,10.415074348449707
156,12.658944129943848
2469,34.29179763793945
184,22.157062530517578
1096,9.163957595825195
2283,32.922203063964844
2335,12.476201057434082
2025,33.673988342285156
2639,11.205184936523438
2850,31.046043395996094
143,19.892494201660156
1955,10.7719144821167
1984,7.3040080070495605
2213,10.00801944732666
416,32.502235412597656
1580,20.55557632446289
753,12.466194152832031
3000,11.286199569702148
3075,18.434677124023438
1686,43.36625289916992
2751,14.810908317565918
934,30.508831024169922
2415,27.404977798461914
2431,12.355826377868652
459,17.474987030029297
2668,33.664276123046875
1991,29.698579788208008
2465,9.219488143920898
3393,39.21155548095703
339,8.025260925292969
1915,11.913514137268066
2299,11.666089057922363
843,14.662672996520996
3371,13.914498329162598
3022,24.705474853515625
2947,28.024900436401367
2906,36.67521667480469
479,13.102587699890137
711,8.771832466125488
657,14.270428657531738
436,17.95409393310547
625,37.71137237548828
2768,26.188037872314453
3111,14.046479225158691
2413,24.770954132080078
3072,9.041388511657715
1898,17.35039710998535
2319,33.921939849853516
117,27.81752586364746
3023,12.232786178588867
3055,11.360095024108887
2744,38.28864669799805
2714,33.196807861328125
1555,17.339494705200195
1562,14.55246353149414
1470,21.897994995117188
2981,30.558332443237305
2510,32.22229766845703
208,28.91653060913086
637,23.59267807006836
678,13.343049049377441
2043,37.464752197265625
300,16.99938201904297
1525,19.62535858154297
2432,14.080451011657715
2945,12.06727409362793
3337,30.743457794189453
1632,9.11823558807373
102,18.415159225463867
810,46.60459899902344
3335,20.104902267456055
896,21.74233055114746
1816,32.73398208618164
2447,11.931405067443848
2056,18.714683532714844
904,9.280740737915039
2963,22.88312530517578
1079,11.865344047546387
2592,10.704095840454102
3462,10.229185104370117
1631,11.044915199279785
3146,13.040285110473633
2103,32.54025650024414
2891,11.57496166229248
378,10.658295631408691
787,11.389838218688965
3042,31.476083755493164
164,25.009765625
239,14.498745918273926
162,11.320513725280762
1743,11.098917961120605
2027,33.054683685302734
3061,20.48636817932129
3463,14.056537628173828
584,26.225696563720703
1041,7.568673610687256
1618,31.558881759643555
2543,32.37879943847656
14,11.30922794342041
1489,25.983264923095703
2676,22.611806869506836
2520,11.665092468261719
2153,15.704655647277832
3403,27.301456451416016
2371,12.890570640563965
1706,12.140390396118164
154,14.04831600189209
278,11.102662086486816
1347,37.45317459106445
672,15.04517936706543
2230,11.829331398010254
1042,21.2380313873291
1451,14.636479377746582
1358,11.087148666381836
1926,25.473295211791992
2265,39.921180725097656
136,12.3451566696167
1764,14.106573104858398
812,12.6991605758667
362,13.453165054321289
2537,24.22870445251465
1670,34.469974517822266
1135,32.35076904296875
3115,5.4031291007995605
3480,29.533723831176758
2468,13.712381362915039
2619,9.95091724395752
1285,27.116870880126953
3265,13.175448417663574
1177,8.00317668914795
2914,31.831979751586914
1400,33.543190002441406
1228,12.778155326843262
719,15.096298217773438
2990,32.62142562866211
617,28.43907356262207
1391,37.06161880493164
30,9.155823707580566
2730,12.146139144897461
1897,9.028387069702148
423,17.787517547607422
1382,29.71650505065918
2113,11.036799430847168
770,28.462173461914062
2677,12.3561372756958
58,23.30409049987793
3441,15.992401123046875
1263,33.77682113647461
1178,10.174888610839844
1760,12.65578842163086
1766,32.7406005859375
57,9.09846305847168
185,13.899523735046387
1447,12.98935317993164
103,26.18182945251465
381,33.41037368774414
1229,9.779754638671875
3423,16.604806900024414
1467,12.624958038330078
2502,30.361194610595703
2707,32.11720657348633
886,15.909140586853027
2670,32.78160095214844
3185,10.632673263549805
131,21.12649154663086
749,32.63365173339844
3465,12.948487281799316
2344,9.548341751098633
1411,30.53658103942871
2667,19.58765983581543
3159,8.37094783782959
2094,29.60501480102539
3064,13.301749229431152
3387,40.531951904296875
3391,27.41152572631836
2208,27.31492042541504
189,20.30068588256836
2120,41.30864334106445
2151,11.638314247131348
3233,13.272319793701172
3427,34.3752326965332
226,17.459976196289062
2763,27.398807525634766
1636,5.13768196105957
2580,25.03358268737793
2528,9.826421737670898
3479,33.06265640258789
783,27.351764678955078
1434,30.363737106323242
1741,22.826717376708984
2970,14.9014310836792
1819,33.16172409057617
3395,13.702357292175293
956,22.18355369567871
3279,37.80619812011719
2393,12.9247465133667
1836,10.584333419799805
3443,12.238785743713379
2154,12.210005760192871
1930,16.26862335205078
845,45.569740295410156
2593,16.244600296020508
24,13.880170822143555
580,32.61333084106445
1108,15.565520286560059
2688,10.339946746826172
2318,32.26913833618164
733,22.595989227294922
169,34.88870620727539
2500,11.634759902954102
1192,24.02597427368164
234,9.976032257080078
19,33.852272033691406
653,18.038246154785156
1598,32.06597900390625
2789,13.797972679138184
2834,9.84709644317627
1560,20.822296142578125
3277,34.022613525390625
2280,25.052392959594727
644,32.780006408691406
3314,15.106355667114258
1344,14.158059120178223
3078,35.16187286376953
2298,11.550838470458984
3268,12.22940731048584
1456,13.308694839477539
2788,15.062115669250488
1893,8.430469512939453
2503,8.964129447937012
2691,14.420716285705566
529,12.555373191833496
1320,15.040754318237305
1593,31.895606994628906
1677,31.58080291748047
2041,28.36182975769043
2695,13.400718688964844
1172,27.599828720092773
2823,9.853597640991211
1890,11.52346134185791
1155,33.692726135253906
3408,13.289669036865234
3241,12.769391059875488
916,15.365450859069824
1815,15.014497756958008
1990,14.79286003112793
2059,10.205327987670898
2407,13.838785171508789
2114,9.715177536010742
99,18.589284896850586
2858,30.17186737060547
1843,14.98186206817627
938,17.387847900390625
1854,12.983888626098633
1945,9.845693588256836
2065,24.939476013183594
2881,21.365333557128906
1247,31.505590438842773
1779,13.744954109191895
3295,34.939537048339844
2060,30.486900329589844
3093,14.851096153259277
1597,7.562524318695068
3074,9.763500213623047
1932,8.419036865234375
1579,13.784870147705078
3037,14.708505630493164
195,15.3856201171875
399,12.34465503692627
1814,6.594386577606201
2203,22.365819931030273
1438,25.486223220825195
1052,30.92089080810547
859,14.006857872009277
1058,23.444320678710938
310,16.49071502685547
2873,33.62131118774414
3352,14.433188438415527
274,6.5019307136535645
2251,19.57308578491211
2463,10.785791397094727
905,11.552144050598145
2856,33.99419021606445
2910,14.446732521057129
2621,19.368717193603516
3368,15.716608047485352
3447,12.74891185760498
2930,8.727972984313965
713,28.76801300048828
1711,8.133050918579102
1338,24.02994155883789
2007,13.702043533325195
2262,9.014604568481445
1376,16.816490173339844
2540,10.883267402648926
2452,15.485366821289062
2889,9.995502471923828
3092,11.205141067504883
1245,18.01163673400879
658,17.337072372436523
3431,8.092331886291504
264,33.369991302490234
3426,33.53634262084961
2224,10.584997177124023
2355,16.298076629638672
569,11.966331481933594
2641,11.32984447479248
2949,33.189144134521484
2046,19.364898681640625
3428,19.123239517211914
425,12.810593605041504
2023,34.69580078125
387,16.113388061523438
2010,11.448929786682129
11,9.836095809936523
750,39.101837158203125
1508,10.294587135314941
1803,17.77385139465332
1972,20.594724655151367
561,8.796175003051758
3205,24.019460678100586
2547,28.469165802001953
1690,31.54758644104004
2611,12.380202293395996
1969,20.43461036682129
2658,14.696398735046387
2911,11.31489086151123
2005,11.915033340454102
258,10.520423889160156
306,9.864044189453125
2897,28.642724990844727
605,32.2376823425293
971,32.9661750793457
153,9.613629341125488
2464,36.26351547241211
697,34.523529052734375
1305,27.87761688232422
731,28.373563766479492
739,13.501510620117188
1468,32.76162338256836
478,15.393026351928711
2194,28.46613883972168
2546,32.45186996459961
2195,13.035921096801758
1266,10.393609046936035
3397,30.0750732421875
3109,32.40127182006836
1524,11.833149909973145
1895,20.780813217163086
33,29.913320541381836
2356,8.984029769897461
2397,15.241366386413574
3405,8.136131286621094
2341,20.19675636291504
3121,18.621170043945312
2245,33.44810485839844
1322,9.387083053588867
989,15.0914888381958
587,10.88443660736084
2338,8.843779563903809
1016,9.89350414276123
2466,29.92985725402832
2480,8.376204490661621
2539,47.99578857421875
2174,31.37870216369629
2969,9.364483833312988
3094,28.58486557006836
844,34.281009674072266
404,21.979753494262695
2045,11.519509315490723
2557,10.608226776123047
1090,32.4065055847168
111,8.600293159484863
3267,16.720706939697266
1558,17.0559024810791
1577,33.92006301879883
3108,11.151915550231934
992,28.362146377563477
2270,24.354652404785156
2782,13.349967956542969
145,12.11955451965332
475,14.807373046875
2989,17.175901412963867
2216,15.198928833007812
1044,28.476240158081055
473,10.860879898071289
3187,16.715085983276367
1652,25.120649337768555
2898,17.395387649536133
180,33.662574768066406
3367,34.77958679199219
3025,13.605005264282227
3120,32.31245422363281
1364,9.53715705871582
881,13.628998756408691
2562,10.511319160461426
730,14.815332412719727
2482,13.681913375854492
35,16.17455291748047
1778,33.01782989501953
440,21.464567184448242
2760,13.097686767578125
3305,33.29075241088867
88,12.627997398376465
949,19.917062759399414
2631,27.636789321899414
2526,9.047088623046875
1564,10.403294563293457
3369,33.35272216796875
7,14.692733764648438
639,25.13918113708496
2268,32.33415222167969
2261,10.81381893157959
2522,18.095447540283203
827,33.137001037597656
636,14.1207275390625
2286,9.25126838684082
856,12.236571311950684
1232,14.504719734191895
1581,34.10457229614258
1244,11.228106498718262
1967,15.346817970275879
1059,7.885327339172363
682,26.26722526550293
343,15.547773361206055
1931,7.495919227600098
563,10.002188682556152
1483,7.322635173797607
1375,34.710628509521484
1286,34.633079528808594
526,18.019018173217773
3239,7.454683780670166
1782,32.01179885864258
768,8.21135425567627
1038,32.77399826049805
1730,11.091059684753418
73,13.852334022521973
1340,32.93684387207031
547,41.992916107177734
3442,11.839393615722656
1473,9.135769844055176
3156,9.658819198608398
2972,33.095821380615234
1548,26.295658111572266
2454,15.689891815185547
2762,9.128716468811035
903,32.58351516723633
2598,11.520953178405762
421,10.414690971374512
158,13.351595878601074
714,24.320775985717773
1857,19.848543167114258
82,13.33967399597168
2576,31.65618324279785
1433,32.225711822509766
2614,12.807198524475098
456,14.835169792175293
445,14.280370712280273
3132,22.026269912719727
2152,10.451067924499512
1871,32.53485107421875
2912,14.371155738830566
1692,11.05318832397461
2599,32.147132873535156
3227,14.39102554321289
1689,24.95997428894043
862,31.94856834411621
3139,29.57975196838379
1702,12.09681510925293
2952,18.531625747680664
2414,13.840750694274902
2819,10.226897239685059
2483,23.07769203186035
2816,32.043304443359375
3467,20.02511978149414
493,33.657386779785156
2674,13.35731029510498
2137,8.757430076599121
515,13.329946517944336
1379,31.875503540039062
973,11.369608879089355
1611,27.41465187072754
1613,13.272146224975586
677,8.083184242248535
2799,28.30739974975586
337,13.994431495666504
3175,21.360057830810547
638,8.404056549072266
1015,11.802422523498535
1081,15.137711524963379
1853,11.306343078613281
132,27.357406616210938
3263,10.793270111083984
298,32.73006057739258
2392,14.890093803405762
813,33.28762435913086
1099,12.662227630615234
1394,14.129932403564453
641,40.67283630371094
3449,15.257213592529297
1435,17.529598236083984
3224,33.69451141357422
824,26.19731903076172
176,31.662992477416992
914,22.298603057861328
1687,33.15583038330078
3411,23.152557373046875
228,15.347224235534668
1264,32.97258377075195
2893,33.150733947753906
1006,26.846424102783203
3477,20.959035873413086
2634,11.396413803100586
2172,10.098066329956055
2655,13.521224021911621
2101,11.130620956420898
2425,13.455451011657715
160,41.035011291503906
3461,41.547828674316406
2894,15.8108491897583
1982,30.67243194580078
419,26.021883010864258
62,21.23318862915039
2615,9.556832313537598
287,19.043874740600586
2879,28.061038970947266
2173,32.90022659301758
2871,33.19404220581055
1975,39.06252670288086
3283,32.089725494384766
2797,31.281038284301758
3388,15.008454322814941
2860,21.63222312927246
2313,28.954700469970703
286,18.049341201782227
1851,30.846107482910156
2637,10.14918327331543
767,8.918143272399902
748,10.934418678283691
2766,14.323174476623535
1345,10.098854064941406
1380,9.639958381652832
3090,15.755046844482422
2578,32.09727478027344
48,32.59684371948242
3320,32.79710388183594
1801,11.586441040039062
1954,11.965744018554688
3421,12.564492225646973
453,29.89750099182129
505,19.58588218688965
975,35.22752380371094
1723,27.89133644104004
2321,11.571932792663574
3258,13.785061836242676
1171,31.597700119018555
1250,13.567131996154785
1151,22.809284210205078
191,26.169071197509766
1373,6.977325439453125
1721,8.641757011413574
1399,12.257915496826172
3297,33.30414581298828
1762,9.827607154846191
2838,13.07397174835205
1573,10.639402389526367
2831,33.0737419128418
81,13.680685043334961
106,33.71773910522461
673,10.45833683013916
3131,10.855698585510254
140,6.956587314605713
1521,11.592781066894531
681,19.178483963012695
2232,11.90578842163086
2021,19.7069149017334
1842,14.97675895690918
250,21.27973747253418
655,11.576549530029297
1995,12.476184844970703
3424,29.860504150390625
1210,12.218300819396973
2966,32.032470703125
1300,33.83089065551758
328,14.155440330505371
44,11.055564880371094
1583,15.26375675201416
784,32.71745681762695
3112,14.0039701461792
2870,9.271900177001953
2394,21.149702072143555
2214,10.50257396697998
2020,20.631624221801758
2814,33.414772033691406
188,6.91574239730835
2779,28.79132080078125
1243,8.734441757202148
2731,15.60998249053955
3114,39.13077926635742
1148,32.63945388793945
1576,14.949464797973633
3316,11.345566749572754
2223,33.62068176269531
2971,10.60456371307373
1001,31.69868278503418
125,25.681325912475586
1225,22.45579719543457
522,15.860668182373047
1360,18.99082374572754
582,13.243942260742188
2287,12.136893272399902
1781,29.605241775512695
1416,6.504486083984375
1509,13.805405616760254
1133,8.758801460266113
163,12.129246711730957
2429,9.226136207580566
736,29.588701248168945
2488,8.919711112976074
1912,8.025922775268555
822,17.090700149536133
3358,18.676250457763672
2244,13.0772123336792
1818,7.876405715942383
527,14.97443962097168
2746,33.41395950317383
1832,7.536859512329102
1538,9.174114227294922
2710,27.423795700073242
1540,20.95983123779297
1039,9.038080215454102
3260,34.51655197143555
2360,8.92855453491211
2077,14.842265129089355
379,33.10709762573242
1780,11.188196182250977
1271,12.472335815429688
273,14.061372756958008
350,10.45755386352539
212,12.837453842163086
866,24.989072799682617
1249,33.35383987426758
236,14.411941528320312
1777,14.71442699432373
3118,30.65152931213379
86,14.005820274353027
568,33.14622116088867
709,20.155508041381836
3319,28.370527267456055
3350,11.880428314208984
360,30.748046875
3188,13.8818359375
3005,7.481820106506348
772,29.806135177612305
254,33.45121383666992
2600,15.305495262145996
1073,14.212495803833008
894,19.408443450927734
3231,35.63364028930664
1195,32.89866256713867
418,11.197955131530762
1707,14.554572105407715
232,18.817161560058594
878,34.1314697265625
3098,12.301801681518555
1889,13.841170310974121
1,33.82378387451172
1036,9.570807456970215
1709,10.824978828430176
2379,13.093561172485352
2672,13.627861976623535
2210,14.256022453308105
2024,13.264198303222656
1543,32.00301742553711
970,30.36297035217285
1506,32.29176330566406
1005,31.451398849487305
2973,11.224401473999023
3134,33.20174789428711
227,32.726905822753906
2188,10.52623176574707
3422,23.94257164001465
552,32.075042724609375
3478,10.263996124267578
1592,29.78264808654785
3332,32.08827590942383
804,21.384347915649414
2269,32.319549560546875
2408,33.2552375793457
1759,10.851171493530273
1251,31.676259994506836
1971,13.267417907714844
3079,13.430668830871582
1574,13.399542808532715
2923,12.287840843200684
324,32.57861328125
1638,35.246604919433594
1947,21.688018798828125
2028,31.722780227661133
2857,15.172158241271973
1023,10.80840015411377
1080,12.685784339904785
2247,14.262923240661621
314,12.14175033569336
3330,12.797293663024902
621,35.08005142211914
1114,16.429433822631836
1953,35.27704620361328
1346,23.450435638427734
3372,29.260766983032227
1929,12.695321083068848
1783,9.772035598754883
3151,20.286399841308594
1544,25.37498664855957
420,34.97758483886719
1852,32.53487014770508
1227,19.308507919311523
1916,15.312515258789062
1731,10.19893741607666
508,31.02671241760254
2854,14.985641479492188
3396,7.455513954162598
2987,36.178314208984375
3221,9.55148983001709
775,19.048892974853516
2112,12.449468612670898
1833,27.230979919433594
119,10.943526268005371
838,23.14604377746582
1448,10.333019256591797
1134,33.39529037475586
3016,13.257660865783691
2742,14.112228393554688
3113,7.481539249420166
879,18.533180236816406
1004,7.461053371429443
1523,8.400134086608887
1430,31.892852783203125
1529,13.272296905517578
1657,11.361003875732422
1946,16.130544662475586
3410,9.276436805725098
1659,13.058828353881836
458,32.4177131652832
1486,19.519121170043945
857,14.22884464263916
1045,11.930667877197266
2554,33.51913833618164
282,31.635116577148438
361,12.353590965270996
849,14.343367576599121
1308,7.583216667175293
1740,31.96649742126465
1896,12.70557975769043
1619,29.57530403137207
